PROVIDER-ID,PROVIDER-INFO,PROVIDER-CONTACT,PROVIDER-LOCATION
81317,CPMJDWVY,661-476-8899,55.696268011341914 136.339390247321
48552,BNMEJT,827-335-5672,30.125897747050004 153.60907611546202
81320,GTNBA,312-124-2721,-65.26289671764106 92.71858847487486
48554,TNHGRLY,147-473-5841,-59.76368063844173 71.25562487016708
81322,TQGYGY,316-105-1741,10.590315628007815 167.7774553932899
48556,UGOBLA,388-685-5485,19.218755384129665 105.02296701319638
15789,WYISHG,194-227-8156,90.06721573186871 6.366502425643925
81328,QEIWJLRWV,505-735-3169,-12.431380889935085 140.004742711386
48563,UREEWFB,396-450-2953,85.12417405526227 44.40792833732189
15795,YYIQDMHWT,550-116-4952,67.48993577364794 173.4615386372138
81333,DIQTABPOY,904-504-4322,59.244983001380916 80.82287742271758
48567,OEXNX,677-429-2539,-86.5514711229292 117.99548931978468
48568,GYTGYBXN,701-136-8584,-11.774422771039653 8.737804362158993
15801,JOUHMBKHJ,339-154-2435,22.61678140081726 24.754123169426297
81338,JONAFPLEE,240-480-3505,-43.19637269425358 53.3268484043483
48571,KKTUOT,733-243-6344,37.19399134626819 77.1281339409779
81342,YDYAXQTYA,112-412-8611,-41.302330282543714 49.964381301386396
48576,UKCHBHHV,154-360-4528,80.41157229224143 84.55338980895577
48578,UHNCA,822-361-8794,-3.6013967823960087 76.58562273402417
15812,DIBTJI,730-154-3916,-73.98621522559964 174.57918525959076
15820,LVUGNVD,791-573-6240,-3.5088309269741558 164.28307128115418
48588,YYXLLYRPI,601-384-6202,8.142347593951229 156.32276806838357
48592,CMLYSO,208-167-3928,53.37361021926833 54.20257270858529
48594,QQEYHVBE,166-161-5209,24.847282908427516 175.79437559781275
15827,BDHMLO,442-541-8993,-17.009005899132276 5.745342761090889
48596,VSALQU,409-710-2300,-74.10350173641322 74.34766932050702
15829,LYLUDRKMT,458-243-6142,-13.399158161524284 128.9308038402749
48599,AINTLX,520-678-6595,14.16304014414061 110.6870082438583
48600,IRCFBIR,744-628-3262,-10.350620355793552 15.530002197958366
81368,HJRGM,483-192-3769,-34.368281602705615 56.44620327644903
48603,ETBSJ,987-434-8777,41.55248825798259 90.24052859481776
48605,PMOYLIWCQ,572-536-6255,-74.01431675192191 112.34249843527319
48607,HJYVLE,438-155-9947,-61.45246577927156 8.741208733368191
15841,GEVIEYUH,899-297-6202,-26.191253046206384 95.30518924043078
15845,TURCLUBMD,694-387-1231,-22.18945227716739 37.938500422809184
81383,HAAQW,443-181-2951,-42.32930317382529 66.7798340090053
15849,FNJCS,537-294-3665,-4.282156422343348 112.09640021234242
48618,KLADVVQAG,336-741-6169,-74.2494600101688 125.61728963189779
81386,VYINSVYE,556-691-1706,-46.52806468436915 158.82777438441812
81393,PTPYWRXIP,764-145-4604,36.19656902689145 109.570784894624
48624,ICMMQVNNP,707-193-9853,46.30867784925118 122.11746324905924
81395,ITKCC,765-381-4556,-44.87768269352729 34.44497796422872
15861,KYUWH,805-528-2190,90.15597274329727 52.64610179833646
81399,JGRFW,739-449-3062,49.99391028480298 154.36759150827243
15863,KMJQH,197-350-9449,84.923801338376 95.68844027374936
48633,CFTRGWBYT,299-515-3952,33.177079118131275 75.48717281638172
81404,JUOVDPSSM,271-733-6069,31.571270631074597 79.77124814041404
15869,YFYDJWJAW,179-289-5170,81.58096709007322 122.63998414917246
15871,KLUOI,320-571-9074,-39.28154525708559 143.0930024383418
48640,VYYOL,524-580-7886,-79.33892424811826 121.17428909480597
81408,ESQLPKRK,702-735-3153,34.84899121985171 8.431480937932896
15877,VYYSHS,335-449-1040,19.525193486333706 55.17224053083121
48646,MRITV,604-407-9767,39.0841209856699 153.8950204229224
48647,PQQDRBKD,731-742-8563,60.523781486641155 32.7675178936466
48648,QYCYSV,864-386-2470,-69.90040398712145 58.40952093062514
48649,MFJGG,519-335-7701,-35.49972334015072 55.12109713778074
15882,WXTRBIN,566-187-8973,43.00397299511488 50.2754930373707
15883,RDHJWA,599-564-7865,-38.173070289705606 34.888092993346056
48651,UROMUNHM,526-603-8316,-69.0999188979603 71.47826123225721
48654,OEKCYCAHC,315-549-4416,-6.541722026070232 57.68531998452146
81423,OLNIMDC,532-532-8874,79.41113191991656 121.68911576370031
15887,IVASSE,230-484-8938,82.49707284826485 26.152308106242106
81426,KLPBCCCI,849-317-3280,83.66866851569881 5.0565221413380685
15891,XAXTOEHXG,601-135-1251,63.18629794846862 9.687649325869737
48663,QCKUCEJTC,255-467-7892,-62.86838050257943 134.9537693617948
81430,IDYHDCY,572-470-2921,50.816290320808235 60.838141353786874
15898,NPFTNARRY,200-673-6523,76.13411409922622 103.82308295268453
81436,CPUQERKQO,254-663-2872,-25.23271256953032 1.6199818832479713
48672,TCWLDI,936-586-7327,28.24420992666093 122.13620394128884
15904,YDRGXE,571-303-9651,47.79547696576262 118.75914994235573
48676,HSCOTJI,366-497-1577,84.35655307079395 54.27735956003364
48677,RNAXFMY,751-293-3457,89.71451459707393 120.95250648467363
81451,AYTPBMX,502-721-8251,-31.060952565139075 1.847235033273662
15914,JYPKVQ,795-158-2103,90.82482304703672 40.77154951013889
48682,NTWNUBHR,372-532-8447,-55.99307625785258 92.48490042512526
81453,HPBDSKV,358-251-2941,-86.200834258446 21.757595998006536
81452,YUSSK,600-426-5598,72.20717150590491 121.80967716803865
15920,RPUDO,156-219-1793,-31.754012938120866 9.59012627797878
15921,VLSHLV,271-545-3533,-50.137900427023084 21.496098023101666
81458,QSCAUX,172-238-8645,35.840693322529305 60.949253717070484
48691,IBSPEG,635-649-9899,28.942946769588588 149.81234093241363
15923,EVOAGJNVM,243-531-9410,85.74046053713843 9.838897825201046
48692,EIJLR,450-560-7494,-64.27738233812676 104.17630587086389
48695,RNVRXW,697-661-5225,-78.02061212168555 104.68886448656085
81462,SIXVQ,936-628-2217,-40.70858859260571 120.41333924125014
81464,KLBAQXMCQ,690-726-7838,-89.32126204237122 4.512166577637062
81467,MGQQOVB,247-133-2626,29.210162162147114 59.43565440948909
81469,LOBXUVJ,926-656-9758,39.200721207455246 117.75806086234974
48701,TNBNVAX,788-477-4865,11.322601758578529 69.00604093360165
15934,YBAQUGLJ,920-372-4416,-23.175288547939033 76.27188317744086
48702,PAJYFAE,670-594-1792,5.151729833594601 37.09692711384565
15938,FFHTKUN,507-383-7866,-5.869018080318028 177.9494640329859
15940,RTCKE,372-282-2225,-21.6351370633477 160.11087562293363
81476,OFCAY,124-195-8151,63.03994788197144 8.256965170453364
48711,VYKPU,268-411-4838,-1.492397495389156 70.88964580511546
81481,HDPBTVRJ,433-720-9795,-15.62624249888971 136.77610035911553
15945,NRYVUMP,456-108-2140,89.57921257992743 4.006329260478705
81483,SSQGYTK,302-739-4993,-39.117749572106845 177.33048413505176
81482,YTRXGP,142-275-7536,-46.949907236168144 165.30878722433883
48715,MQKJWLSJX,465-667-9287,53.90678264936406 98.05024651384538
15951,PRJOWL,303-443-3909,10.606720346781316 64.06239502604592
15952,OHNYWHKA,850-563-5841,60.24315018120478 66.94040040211384
81491,ERHYBS,764-108-6996,-66.74990000037386 140.32630276812853
15954,RYYMOG,597-591-9874,15.308660823022322 35.13250812644017
81492,GIALATTJW,924-202-7140,14.37102017585137 138.38976371464184
81499,UDXHCKW,412-720-7270,-67.58122566177983 164.0196816223953
81501,XLNXNK,512-528-5061,33.07855233957774 32.19376500014656
48733,ATUKE,257-732-2895,50.83502596049317 170.9019240204727
81500,XBJDD,588-669-8621,1.3679246645875196 80.66800070199555
81502,FINBTQIYD,738-737-3405,13.258689305526588 17.601542318818705
15970,YSVAP,788-363-1076,-72.32029177380659 83.82443825511363
48739,XDVYK,525-538-4790,58.613674238152896 169.74783756672977
81506,FEEDD,214-493-5752,58.02419250717389 6.26606243365516
48741,EBXXON,353-373-3120,-49.71283064120125 124.07567439384907
48747,ATFWWASXL,813-569-1247,-30.876594682028227 127.49303086974527
48756,MAASYB,407-415-1224,18.478161349433435 123.13434747031853
48757,YUDFPETO,129-706-2827,-48.042520969772085 171.01836041265005
81526,KALHY,351-313-6068,73.94152557508474 145.26111537626392
15991,XEFTCFDHT,170-361-2437,-19.306776290709095 17.841398037727934
81529,ICXNTG,160-574-1074,77.2094342827944 20.538102437713007
81530,STCBDNYW,341-627-6592,76.21950863029161 31.269694613619826
15996,HYXWLPBS,463-272-1715,9.321925452464043 128.72166618270066
48766,GUBNCE,135-495-1469,-86.58233670475157 103.4285431763201
15998,HLJOCPR,888-361-7854,3.2050052172583605 53.81025069463044
81536,CQYCAVHWI,362-615-8525,64.85448431741744 21.052343863154135
16003,OADVTER,814-569-5580,74.09729882897705 41.999555074827406
81542,FHWPNGCKR,661-576-9822,57.801317109016935 46.31308026583933
16008,MGWWC,627-686-7322,58.8452189822292 166.26328587504014
48782,UHBFTB,627-402-9934,35.354796094300056 34.508536669722666
81551,PPJYQ,339-134-9589,-68.53815452630417 36.693155748777905
16014,KFEIJV,399-652-1122,-3.036917530020787 136.40657652304037
16018,QYNEXAL,796-719-2947,-45.92387425406209 18.033582720978902
81556,IOHQAI,855-114-2713,46.84600696426878 49.92167769902098
48790,OHLUEYSBP,655-219-9499,53.2866711855269 102.55456277354915
81561,MXOWSB,777-307-6793,57.638455152295705 61.585958097971364
16024,QWTOL,969-430-5120,10.97849824223978 41.520435586895196
48792,WTLSKKMCM,841-214-8300,-75.91679877697084 50.9695196642334
16025,HLSHNMBO,296-541-2026,9.861058332729655 170.03276353869273
81560,XSJKWSH,923-597-2305,10.75294706361376 94.80327813391028
16028,JYOLYOJE,273-115-1338,26.3425389139844 142.95232710899685
81564,QYMRHC,745-452-7433,13.59070214712446 66.06262481027207
16031,UPSXN,778-527-7492,-44.13202276650845 135.93821127655318
81572,SAROCHD,859-346-9385,-45.476404224069526 111.68117147825326
48807,OGKHV,971-201-9589,52.51776908325425 72.38125756454042
16042,SLWJB,799-198-2819,44.527185746137235 105.88135296092146
16043,HYQJVG,607-505-5236,-37.511732557096316 56.1546017014741
48812,NVIVILY,104-255-1534,32.29569405440013 42.33222660764736
16044,SNHEJWY,592-234-7310,-58.942318062319046 99.65587981275335
48814,VETDLHBBA,526-357-2757,9.108226011258708 5.474702776731168
81583,EHSIPUD,930-620-3407,35.77812366633461 70.57356478092404
16048,MKJOSNV,264-390-2096,26.571676709330447 157.39059770668396
81584,HLNAALXK,142-234-4516,-31.07134451119976 136.1742474168906
48819,UKIWE,857-675-5908,-36.331673353097365 127.53424454114155
16051,NBHLR,207-649-2891,86.71432210732172 32.67815913993313
48822,HSPBOI,173-555-8396,-84.06073809960817 176.49408341778047
16054,XTYNWTOT,807-718-5358,25.30266009222629 12.466949158773545
81593,IXTVY,664-314-1042,40.69441942723293 127.70644550013806
81594,YCLBHXLA,407-293-6757,68.55179634743106 128.4508361114748
16060,NNYHETAW,409-130-5227,-7.144141611186157 33.70501273278278
81599,VSLVM,506-401-6758,-49.79669072074481 46.911376860333704
16062,WYUOK,757-111-7954,16.41291248393854 87.05667057523705
81602,GUTWTSYYB,286-308-3769,-0.6119515372565587 13.531738008747592
81604,OKRGTL,335-516-5737,90.49624551340182 111.60820634912325
16070,HNTIVU,955-280-9103,41.52477095846194 0.1279900767007227
16072,HOQYHRGE,639-630-5390,-4.237705710328342 36.04815273232335
48841,GGCPCRYE,897-102-2674,-4.921069696112582 15.803079893850658
16075,NWKYHMH,519-739-4997,46.120592676906824 68.07423124255432
48844,JINKRREM,631-730-6508,68.19307290279494 165.85926119326726
48846,WILDVVREO,226-154-7674,20.833307867173204 93.64916592960402
81614,HEGAQJNEY,119-556-3824,-60.099634396751675 31.825389065617873
48850,VJOUJ,697-122-5868,-46.33016274442262 130.92635298335634
48851,IVRBEHX,219-703-5777,59.4893290206177 68.38215774849478
81621,TYMIP,314-508-6920,74.1087778561413 51.431734035296294
16084,IODJHJAN,964-163-8131,-84.39953172847699 116.80140952897304
16086,FFQMYDQY,755-720-6514,70.54543242766775 92.99931319484818
16087,PKBCA,161-413-1259,31.804440554528355 55.75490889698297
48855,KYVBA,926-564-7324,2.0850739511004406 173.7751504435218
81624,NUYMXJ,597-226-1014,20.73668283800832 115.99342004602362
48858,HPHFOF,561-229-4514,-73.21946357262051 154.32837578919754
81629,VHYKIVTYP,959-509-9094,22.34475690119868 82.44881708715417
48860,GLLYOP,923-413-6213,16.107248840008452 143.5375325460629
48861,JRQEUXHRC,920-603-1643,67.44239835112774 74.7697635913707
48862,SKVYYSYR,768-221-3200,31.05963718879518 20.456776122134663
48863,JWVTGI,656-186-7115,34.558289304161036 156.16597379814885
16096,NYDSEUXP,756-560-8207,-61.500078187059955 5.808792324305336
48864,CQLLW,922-519-4847,50.017595614385016 132.70639479972104
48865,EJOIJUPVL,545-158-6352,20.293652869513537 132.0999668050279
81634,FQPGL,605-236-8258,88.300949975789 90.89355275420272
16100,PHARDVBYQ,259-305-5778,-67.67413878838674 129.60820001959456
48872,OVPEGL,708-599-3696,-28.01191978411927 100.4191690577491
81645,XYHTQGIDR,667-282-3289,-4.29243709647578 77.65486578934484
48876,GSFIBN,685-645-9056,70.01238967207368 54.49555699231692
16108,OCOXOKGGG,177-139-1823,68.35440566540731 148.63989382667353
48878,JUYAFVY,120-616-5673,16.527816724262422 49.05270005662104
81651,PTKYFIPDS,620-613-8614,68.647570964934 145.29243438275807
16114,YEHPDCRAL,872-473-4450,28.42094538453935 5.392737703810549
16115,ACFXOA,215-620-6080,-70.92836721767956 145.46959752739988
16119,RIISNYM,297-551-7896,-81.61115226706475 29.601564747887608
48888,YJSIBMI,522-446-3192,62.5648342637557 70.62183261712666
81656,NHKLYOERY,908-728-5052,-22.452784117858585 140.13151402613877
81659,WKVSA,912-350-7048,37.81441658907043 148.7358113533289
48897,XVYDPW,915-173-1840,60.73344393524701 161.48960834862785
48898,OBUKOYTI,214-263-5619,-85.11717606253845 122.16448637038836
81676,CURLWBOAH,246-371-9228,-56.97414636486936 174.89261575123052
16144,MUGPMYYX,392-632-4375,68.36032689110556 31.258752828467212
48914,JSVMLNV,137-241-3428,-12.48712144071645 22.08315126398695
81685,IYMJOGYIL,730-373-7821,-80.29471511968755 119.12625837183482
48918,VFECYXLO,547-261-7523,-52.984988711023696 35.24031453771711
16152,PBQCJ,273-151-8150,57.555445767528624 132.1604005368633
16156,LJPNLHDEA,841-526-5267,22.28747639065402 115.063895075308
81692,FEGTXBE,795-383-2363,-2.4280822379664784 166.2060966009021
16157,NFOQXGYY,927-494-1021,34.21308381398076 48.66291839387709
81695,KENDH,585-500-8171,28.812117753790616 75.35879754493759
48926,TFCRB,999-140-8375,-35.367624785780436 95.83726338280208
16161,GOCVRBMGR,397-532-6729,-61.28130101580018 57.42939401415699
16162,TJAISRRJM,855-564-3494,-56.247841123868795 46.70542873254632
48932,JWQHPGAOU,132-384-2404,-4.441351757821408 180.05001462264636
16165,SJAQRWTG,939-306-3610,-78.4763811136221 61.401997576392645
48936,THJJOGTF,688-223-4657,77.54997346289719 138.24434006031
48937,YNHRKW,801-475-1544,67.98783138892742 86.74502802204296
16170,CPMUOEAXE,728-296-6040,5.973027337932876 130.04098258702976
16175,MRICGJ,193-168-1120,50.34900503475154 35.35677973466588
16182,PBGVTFO,274-168-9676,-89.72069254055744 125.36955590580439
16183,NYTMC,455-105-1798,-45.545193071273324 118.71025283203821
81720,BKYCENSA,413-355-7192,-64.4173400128595 112.04650355904853
48953,LFFLLBPN,237-685-5496,17.438359190540638 63.969658223245446
81722,XIESIYPJ,258-332-3209,-4.053889067894261 31.131305967807883
81724,PTLELCV,282-401-2906,64.50787580281514 130.2946376227157
81729,LEGYLCFS,710-603-1995,46.56215399169406 85.31370574801755
48960,YCMWB,710-209-6772,-73.74238345481986 126.48606302662884
48963,PKBDV,221-428-7527,37.265104286696825 144.27852778061833
16195,WJWIY,496-715-9441,58.417807868369806 177.46553438653504
48966,LKQPCE,916-583-5906,-61.18877910200765 130.1872609944264
81736,YISGYTLBS,950-145-2797,-10.338642485984181 13.10116615647793
16202,BBNIN,144-383-9955,20.015634953296512 141.51402268884806
48972,YASSJBWB,750-312-5848,-46.05837012988234 114.31898923835418
16206,NHNKUY,145-611-2168,79.14466450703205 162.47857439469672
81743,YNRTVFEQ,835-259-9842,66.84826325760943 93.27242946115915
48975,UBXYDNH,716-204-4766,-68.07210425844272 164.23001028530055
48978,GLADCVOJJ,909-267-6118,52.63691226249611 148.58137162333995
16212,ERNCVVSO,899-577-7136,4.176564586215164 60.7523097409847
48983,JDIJVV,354-184-5483,49.91406856707789 141.2980533743182
16220,YMBLPXY,441-529-4791,-37.726983312025055 43.18641470945105
81756,BIIPBC,420-375-4929,-82.56050912686604 136.30860352454465
48990,QROKC,877-676-8516,7.730594119534004 31.893485722124446
16223,AIRTSBQ,952-738-3657,-41.8535122960375 128.33715409317892
81760,CVKKCYE,641-320-3161,51.61417539785981 139.12008707299992
16225,LBQATR,620-482-2106,-11.725740186657575 99.58371265923476
48993,BYXVOBIS,515-711-2990,-44.14139939810456 180.56840817429946
16227,QRYYK,523-204-3981,-89.5433026561915 57.29740564978798
81762,LCUQGOY,334-278-4128,59.42561803065698 72.52329571742258
16231,GXLUFB,804-127-9170,55.71846503810113 152.2635503030742
48999,CYFQXNXIC,345-268-4659,-41.20059545164839 103.44276907494987
81769,MMWNDUQ,615-712-5317,10.591883230717983 125.26599729133052
81770,MSIVT,253-263-9428,52.53675076545045 168.0797438607436
49004,MMDMPQ,769-706-2865,79.98713091556294 55.07539638269304
49006,GRNLBX,856-160-8951,72.45987155346904 98.27017082572597
16242,HHSPGCBU,254-236-8556,44.0233874926283 9.409617010192804
81779,FKCCHV,933-657-4202,81.60823300339894 167.49639104770066
16243,NGRTQSRT,434-432-5735,18.76006673977892 114.61427224741787
49011,QKSMFU,962-576-2048,48.25032839589636 12.214326953246443
81780,KGEBXN,283-478-9780,16.654959178913984 99.51928062312972
81783,QJILYDD,422-719-9129,-55.902833935262024 126.71938785706337
16250,CTQVSXY,376-659-3427,78.62001677035775 118.0417336572331
81791,PCBES,736-606-6547,14.356275684620499 125.01826385267108
16257,YYBXYI,192-516-1018,76.74572183770408 124.62576713675084
81797,PULRYOU,122-524-3759,20.41838820184661 132.772380051947
49029,TQRIQR,604-393-7945,-45.878481942946756 99.53691450121082
16261,ICCNYYAQX,856-159-5170,-60.22149065282048 0.8838138109433399
49031,NSLUPO,581-445-8471,35.69226764421181 78.36147305590835
81800,BAMLLD,547-366-5650,-28.741099090295755 45.70544712456805
49033,YYITEYSU,755-221-2744,7.75992309714303 82.80060592047465
81802,LHESGHVMO,196-325-8742,-59.2763871037929 157.17459582197975
49037,YGDRTYJMO,227-145-2707,15.564512125795147 66.99443693231417
16275,MLAUFM,199-541-8433,-87.74754781065879 154.39300019759074
81813,KJNYVLFSC,861-593-3981,-31.639790428539797 152.16318315514263
49046,WHTAEM,950-390-8491,-85.82309284796938 40.305880966513286
16279,VKQCEYD,517-278-3600,-4.4601852575439835 93.31032388453362
16283,IMYON,447-337-1659,39.47134894503725 60.16892446183843
16286,AHMMA,731-398-4412,1.655000493063909 78.09709871011543
49055,PKBBSOBH,445-386-6746,-75.26013613998398 143.43454021742272
49056,UABSEGTGE,755-306-1356,56.62982810200066 110.76814161500887
49058,NRCRV,266-660-8198,-26.557523028557014 25.53714951423457
49059,XPMYDHY,358-298-8751,2.0714534253984453 121.18477169037091
16291,STAEXY,525-334-6607,-79.93600968436985 36.812391878505025
81829,BQEXPHC,837-104-8381,-88.65524766493459 3.605514066247312
49063,BWUWWVKG,342-107-5220,39.644583180162726 20.446077071140966
16296,HJQHEWK,923-365-9448,58.996421875599964 158.84266337405154
16298,SAMAW,789-465-3046,-70.53671821089426 54.91621529383225
81841,TPYGEXYO,509-560-3627,-29.81065182373223 98.81922085973855
49078,DJTQN,473-734-3934,51.69386729828304 69.86502649552222
49081,WWUKC,939-742-9641,28.039519200143857 116.35226233815294
49082,MOVLNEM,634-710-8465,-45.46279833674885 130.71772511021348
16314,YYXEIUHH,569-244-8128,88.13538123102205 146.19685697939212
81853,WRNJPKKWV,867-573-7362,77.67489048895746 121.65104265413356
49088,QCHTHCCY,711-570-2895,-15.936440398088308 22.99882989007929
81860,YFFLCH,325-471-2399,72.88625775663317 172.70677407845818
49096,HYKHDY,591-264-8528,-37.5350263072075 177.82531949450492
81871,JIWIVDLAM,773-150-6522,-67.67617479890481 51.94432229057166
81875,RVJWO,246-483-7871,-60.99806761465966 50.368616982878585
49106,NLJULBNAG,611-724-8788,54.25221700753565 90.53107463029663
81877,CSHRRFMF,831-124-7249,-50.370624487732535 6.752004103706725
81876,BABNUG,526-680-9868,-24.97888561675721 108.58055353384778
49110,LOOPWKHR,854-265-6779,-32.267566054728775 30.105418201528774
49111,FYUAI,639-343-6996,5.664955517502051 154.36572474786982
81882,ICWHKYEHO,119-306-5462,28.01772972774937 142.7243603070242
16354,NJYXSQWG,677-500-1419,46.800538746160925 147.2584314710981
49123,EIRRTJ,679-635-6258,-60.47291196638494 165.67714837554146
49124,TLHEDJV,386-309-9211,-12.572004430248995 65.37579734587712
49125,OOTCE,886-686-8487,-72.21966548164212 70.18371630716896
81894,MQQQC,228-241-4906,-59.16826541336235 42.45065384397661
16360,SKOKLMSG,138-250-5916,88.84746394534417 172.95331145091933
81897,NWVQIYMYI,477-508-4557,26.02475494092944 46.88529891162076
49129,XHBYMYLDD,647-229-8993,55.10094027835416 14.939064252397447
16362,NWYBE,203-681-7561,-40.91680003486202 80.29667193434044
16364,HHYBU,777-725-6511,84.50510542978844 102.64406740506034
49133,PIYXPQT,678-429-7429,4.277569561377703 71.11577685136186
49136,KRMFYWPQS,483-595-6723,-12.437390103269905 63.196634660187755
16370,YRCRFFTQH,860-330-9221,-27.877215449596356 4.965450802235328
81909,QVMNJJ,789-654-4645,-87.54353735554619 169.90173851798795
49141,ECYJLTKM,829-511-3186,40.34144067184198 78.60783139168835
16374,OWDGFNUH,590-710-4685,50.501695374476014 134.87100862195018
16376,PMKXV,354-156-8289,-30.737224905867798 141.22657732388043
81912,KHRGPARL,440-659-1240,-40.24799666057101 38.63551337714912
81915,LQRYYYJ,759-186-4568,21.364657884999005 110.68883980396686
49147,JEPEQTPM,141-404-5702,-54.50559093286682 14.353589885241204
16379,QUGCY,394-572-3937,63.50649228409907 97.21792029612116
49149,BDQEUABV,549-425-4406,85.40894009191689 44.34010227307806
81920,KCJJCTWD,875-681-5338,79.89819670607997 44.60017981734546
16387,ASMGWNE,899-352-9798,31.370589884472224 135.16418676225265
81925,DBVUWXTX,617-556-5104,-47.99643916460955 8.64819588915577
16388,JRDOY,696-151-5074,43.22712975755371 6.489176533697923
16389,IAFCVDRLY,604-187-9492,45.38604596662395 114.14718312073968
81929,MUNXWFNT,107-411-4766,43.3991575690097 59.16146797317696
49161,TXEJCYJY,555-446-3003,49.970745642673705 99.92269530765272
81933,LSGBIQDRV,941-677-5551,46.81769388812461 14.794330620452259
49164,YCIAGK,951-673-6990,-69.68161334891607 4.985182686908783
16398,QMCYJ,632-350-9671,36.5397542435726 143.23814081774165
49166,EUJNDAN,618-684-6656,45.28552799016913 174.93041870910258
49167,DUVFIB,977-508-9206,-49.6361255228691 16.880379305711536
16402,HXGXRWCG,864-717-3148,-64.12025614356077 150.9048484080667
81940,GHPBF,136-694-5749,57.90518637102582 166.67656588697585
81943,AJGEUCE,326-236-6510,78.20931868791519 152.48095180427111
81945,HAVFEYXL,878-381-7108,88.88364816027129 148.17775707430454
81949,OQULTJWAN,396-204-1103,-44.82591134470448 33.73014645647857
81950,NYFTDOFS,804-483-8744,-14.170862003284725 140.59060411485362
16415,BFYUJYQSO,540-608-8757,21.94744302289301 91.62934402270389
16416,BYTQDY,888-740-5701,-10.98632338561886 170.08276868652976
81952,OBRYEIPE,113-461-6883,45.35892934076563 99.692209909788
16418,OCKDRGHX,663-584-3943,-67.81633002777946 59.12951691772846
16420,UVDJK,437-594-3753,-12.997123344536746 7.377258588949457
81958,OSSCMA,775-249-4555,75.58402053448089 47.68655109579813
81967,GMSXXRFF,920-103-3242,-53.72955700585723 13.3923441244534
16434,RKEUXH,299-561-4403,20.841123023474296 103.36965183911498
16438,UXRPP,869-700-3463,-31.46923109484068 3.4886844092185365
16442,DPRWTT,258-657-3694,-39.49669313744983 123.6234538530545
81981,NPKQMRAMY,366-285-9852,-68.62834146599758 133.7175123849077
16444,SXYUKV,537-496-4029,29.42484631154103 139.06971421940568
81983,RYVJYPQQ,665-630-2132,40.15079054415875 27.408505736692963
49214,PIJYY,601-286-9371,-22.2762840373003 113.83964829459076
81982,TIQCMXDII,427-583-1011,73.10574623340929 109.32156711702758
49217,XTQIFOG,950-670-1688,-30.256623908111827 109.71542878149845
16450,ANWTYELU,361-715-2847,8.924346588142342 45.52218310421413
49222,VGSGC,347-355-3034,3.3054312169291507 178.33275490725873
49225,UJLUWS,265-464-5497,-63.01360885001132 120.53543868657252
16462,XOYYUKR,877-727-4010,12.552533319869951 75.52930399584211
49235,ELRTIJF,475-726-8728,25.45368176297704 34.244850932450944
16468,WVCRXYPJ,173-445-7485,-38.14995415112311 125.16323848271618
16469,EWSMR,368-710-7457,40.00736883762815 22.819704852124968
49239,OIPWOIF,113-739-1396,17.54000142616799 142.37137998351568
49241,FYMLABTX,377-254-6170,68.30986924039394 132.67808395372126
16473,MBSOMLHOU,505-541-3559,-50.17755326876351 91.28842383680386
16479,YRLDUMG,969-708-5385,-61.79674102063936 18.12267872266276
82017,VAPROI,400-613-1439,60.67691379488801 26.706657986742197
82022,RMYMWGD,370-390-9684,68.24680067428804 80.82267966477507
49257,QYIEPQC,367-116-8955,-57.46928011921585 116.0197832611651
82024,UUVSNXXF,832-103-2946,-19.556586038360237 9.757361421654343
16490,LSOHLA,252-234-3249,-42.66903233426124 39.065017994923736
82026,PMCJG,353-394-3256,-51.091887159946886 8.585615898411945
82030,FBBNUO,186-685-5038,1.7836149279081752 50.154438836396764
16496,YQQDAATRP,380-406-3055,54.79113825788522 90.6605712714146
82035,FTGBXOMQN,955-248-6721,-12.214388475791651 64.66943448567038
49266,BYPJPJQU,633-152-3110,-8.015840531307788 161.06962108043209
16499,ESFYWXCW,537-123-4123,-44.50490696374157 22.081532122398418
82036,NANCB,621-658-4065,-78.98981649548693 135.1474648897686
16502,GFSXVL,855-449-9247,9.059821352609632 43.158222698379646
16503,OXTLIQTT,652-250-9768,-10.974013496446446 86.88350682190801
82040,OENVJAY,438-273-5288,-81.24453276025025 98.41429781935649
82042,YMQFM,598-319-6615,-23.94949699966746 129.52476066420525
16510,VIFRAXNJX,662-725-3854,-25.82696966287449 64.57713214261504
82047,QAXXPOW,931-545-7717,31.37343959975925 33.461596574534035
82046,KSCMNUTET,446-384-1419,-5.861276945373419 174.94862472487358
16511,MXIYUHTN,296-632-5579,77.5954123177327 26.175970348759638
49282,AVYDSHHF,963-537-3039,38.249682901407795 54.067064261157896
49285,WJPUCSI,696-616-3867,42.90431489474804 98.63055508287627
16517,SUBGOQAAX,789-158-2934,68.26548652861521 92.99886371303975
49286,NGTHHBEXK,300-329-9343,69.00204716289164 122.98186968405594
49287,FFHCWFYQ,352-440-6402,-75.89199132137199 148.92317835633293
82054,RFWEQON,593-673-1372,-88.43829790167413 153.91185931097857
16521,MOJFNHIS,876-464-8708,-57.10879803767597 21.411675500842126
49290,WGYRYIRV,216-617-9032,83.21729079597813 119.18954210540589
82059,ALKYM,824-406-9452,-19.77248978203008 20.95117753358727
49291,YWGSBBTY,397-730-7126,-51.13355153813824 161.29820074304183
49294,KKTEBIIAD,225-370-2846,84.03908221232919 103.8087251271369
16526,QEEKDY,734-567-9400,15.501090468235773 112.09322778795045
82063,YDKITUBKE,847-511-2564,74.23970744381367 148.29656978769088
